lat,lon
21.42948,106.07161
21.42948,106.07229
21.42948,106.07263
21.42948,106.07297
21.42948,106.07332
21.42948,106.07366
21.42948,106.074
21.42948,106.07434
21.42948,106.07468
21.42948,106.07502
21.42948,106.07536
21.42948,106.0757
21.42948,106.07604
21.42948,106.07638
21.42948,106.0774
21.42948,106.07774
21.42948,106.07808
21.42948,106.07843
21.42948,106.07877
21.42948,106.07911
21.42948,106.07945
21.42948,106.07979
21.42948,106.08013
21.42948,106.08047
21.42948,106.08081
21.42948,106.08149
21.42948,106.08183
21.42948,106.08217
21.42948,106.08251
21.42948,106.08285
21.42948,106.0832
21.42948,106.0866
21.42948,106.08694
21.42948,106.08728
21.42948,106.08762
21.42948,106.08796
21.42948,106.08831
21.42948,106.08865
21.42948,106.08899
21.42948,106.08933
21.42948,106.08967
21.42948,106.09001
21.42948,106.09035
21.42948,106.09069
21.42948,106.09103
21.42948,106.09137
21.42948,106.09171
21.42948,106.09205
21.42948,106.09239
21.42948,106.09273
21.42948,106.09308
21.42948,106.09342
21.42948,106.09376
21.42948,106.0941
21.42948,106.09444
21.42948,106.09478
21.42948,106.09512
21.42948,106.09546
21.42948,106.0958
21.42948,106.09614
21.42948,106.09648
21.42948,106.09682
21.42948,106.09716
21.42948,106.0975
21.42948,106.09785
21.42948,106.09819
21.42948,106.09853
21.42948,106.09887
21.42948,106.09921
21.42948,106.09955
21.42948,106.09989
21.42948,106.10023
21.42948,106.10057
21.42948,106.10091
21.42948,106.10125
21.42948,106.10159
21.42948,106.10193
21.42948,106.10227
21.42948,106.10261
21.42948,106.10296
21.42948,106.1033
21.42948,106.10364
21.42948,106.10398
21.42948,106.10432
21.42948,106.10466
21.42948,106.105
21.42948,106.10534
21.42948,106.10568
21.42948,106.10602
21.42948,106.10636
21.42948,106.1067
21.42948,106.10704
21.42948,106.10738
21.42948,106.10773
21.42948,106.10807
21.42948,106.10841
21.42948,106.10875
21.42948,106.10909
21.42948,106.10943
21.42948,106.10977
21.42948,106.11011
21.42948,106.11045
21.42948,106.11079
21.42948,106.11113
21.42948,106.11147
21.42948,106.11181
21.42948,106.11215
21.42948,106.11249
21.42948,106.11284
21.42948,106.11318
21.42948,106.11352
21.42948,106.11386
21.42948,106.1142
21.42948,106.11454
21.42948,106.11488
21.42948,106.11522
21.42948,106.11556
21.42948,106.1159
21.42948,106.11624
21.42948,106.11658
21.42948,106.11692
21.42948,106.11726
21.42948,106.11795
21.42948,106.11829
21.42948,106.11897
21.42948,106.11931
21.42948,106.11965
21.42948,106.11999
21.42948,106.12033
21.42948,106.12135
21.42948,106.12169
21.42948,106.12203
21.42948,106.12238
21.42948,106.12272
21.42948,106.12306
21.42948,106.1234
21.42948,106.12374
21.42948,106.12408
21.42948,106.12442
21.42948,106.12476
21.42948,106.1251
21.42948,106.12544
21.42948,106.12578
21.42948,106.12612
21.42948,106.12646
21.42948,106.1268
21.42948,106.12714
21.42948,106.12749
21.42948,106.12783
21.42948,106.12851
21.42948,106.12885
21.42948,106.12919
21.42948,106.12953
21.42948,106.12987
21.42948,106.13021
21.42948,106.13055
21.42948,106.13089
21.42948,106.13123
21.42948,106.13157
21.42948,106.13191
21.42948,106.13226
21.42948,106.1326
21.42948,106.13294
21.42948,106.13328
21.42948,106.13362
21.42948,106.13396
21.42948,106.1343
21.42948,106.13464
21.42948,106.13498
21.42948,106.13532
21.42948,106.13566
21.42948,106.136
21.42948,106.13634
21.42948,106.13668
21.42948,106.13702
21.42948,106.13737
21.42948,106.13771
21.42948,106.13805
21.42948,106.13839
21.42948,106.13873
21.42948,106.13907
21.42948,106.13941
21.42948,106.13975
21.42948,106.14009
21.42948,106.14043
21.42948,106.14077
21.42948,106.14111
21.42948,106.14145
21.42948,106.14179
21.42948,106.14214
21.42948,106.14248
21.42948,106.14282
21.42948,106.14316
21.42948,106.1435
21.42948,106.14384
21.42948,106.14418
21.42948,106.14452
21.42948,106.14486
21.42948,106.1452
21.42948,106.14554
21.42948,106.14588
21.42948,106.14622
21.42948,106.14656
21.42948,106.14691
21.42948,106.14725
21.42948,106.14759
21.42948,106.14793
21.42948,106.14827
21.42948,106.14861
21.42948,106.14895
21.42948,106.14929
21.42948,106.14963
21.42948,106.14997
21.42948,106.15031
21.42948,106.15065
21.42948,106.15133
21.42948,106.15167
21.42948,106.15202
21.42948,106.15236
21.42948,106.1527
21.42948,106.15304
21.42948,106.15338
21.42948,106.15372
21.42948,106.15406
21.42948,106.1544
21.42948,106.15474
21.42948,106.15508
21.42948,106.15542
21.42948,106.15576
21.42948,106.1561
21.42948,106.15644
21.42948,106.15679
21.42948,106.15713
21.42948,106.15815
21.42948,106.15951
21.42948,106.15985
21.42948,106.16019
21.42948,106.16053
21.42948,106.16258
21.42948,106.16292
21.42948,106.16394
21.42948,106.16462
21.42948,106.16496
21.42948,106.1653
21.42948,106.16564
21.42948,106.16598
21.42948,106.16667
21.42948,106.16701
21.42948,106.16735
21.42948,106.16769
21.42948,106.16803
21.42948,106.16837
21.42948,106.16871
21.42948,106.16905
21.42948,106.16939
21.42948,106.16973
21.42948,106.17007
21.42948,106.17041
21.42948,106.17075
21.42948,106.17109
21.42948,106.17143
21.42948,106.17178
21.42948,106.17212
21.42948,106.17246
21.42948,106.1728
21.42948,106.17314
21.42948,106.17348
21.42948,106.17382
21.42948,106.17416
21.42948,106.1745
21.42948,106.17484
21.42948,106.17689
21.42948,106.17723
21.42948,106.17757
21.42948,106.17859
21.42948,106.17893
21.42948,106.17927
21.42948,106.17961
21.42948,106.17995
21.42948,106.18029
21.42948,106.18063
21.42948,106.18132
21.42948,106.18166
21.42948,106.182
21.42948,106.18234
21.42948,106.1837
21.42948,106.18404
21.42948,106.18438
21.42948,106.18472
21.42948,106.18506
21.42948,106.1854
21.42948,106.18574
21.42948,106.18608
21.42948,106.18643
21.42948,106.18677
21.42948,106.18711
21.42948,106.18745
21.42948,106.18779
21.42948,106.18813
21.42948,106.18847
21.42948,106.18881
21.42948,106.18915
21.42948,106.18983
21.42948,106.19017
21.42948,106.19051
21.42948,106.19085
21.42948,106.1912
21.42948,106.19154
21.42948,106.19188
21.42948,106.19222
21.42948,106.19256
21.42948,106.19324
21.42948,106.19358
21.42948,106.19426
21.42948,106.1946
21.42948,106.19494
21.42948,106.19528
21.42948,106.19562
21.42948,106.19596
21.42948,106.19971
21.42948,106.20005
21.42948,106.20039
21.42948,106.20073
21.42948,106.20108
21.42948,106.20142
21.42948,106.20176
21.42948,106.2021
21.42948,106.20244
21.42948,106.20278
21.42948,106.20312
21.42948,106.20346
21.42948,106.2038
21.42948,106.20414
21.42948,106.20448
21.42948,106.20482
21.42948,106.20516
21.42948,106.2055
21.42948,106.22322
21.42948,106.22561
21.42948,106.22629
21.42948,106.22663
21.42948,106.22697
21.42948,106.22731
21.42948,106.22765
21.42948,106.22799
21.42948,106.22833
21.42948,106.22867
21.42948,106.22901
21.42948,106.22935
21.42948,106.22969
21.42948,106.23003
21.42948,106.23038
21.42948,106.23072
21.42948,106.23106
21.42948,106.2314
21.42948,106.23174
21.42948,106.23208
21.42948,106.23242
21.42948,106.23276
21.42948,106.2331
21.42948,106.23344
21.42948,106.23378
21.42948,106.23412
21.42948,106.23446
21.42948,106.2348
21.42948,106.23514
21.42948,106.23549
21.42948,106.23583
21.42948,106.23617
21.42948,106.23651
21.42948,106.23685
21.42948,106.23719
21.42948,106.23753
21.42948,106.23787
21.42948,106.23821
21.42948,106.23855
21.42948,106.23889
21.42948,106.23923
21.42948,106.23957
21.42948,106.23991
21.42948,106.24026
21.42948,106.2406
21.42948,106.24094
21.42948,106.24128
21.42948,106.24162
21.42948,106.24196
21.42948,106.2423
21.42948,106.24264
21.42948,106.24298
21.42948,106.24332
21.42948,106.24366
21.42948,106.244
21.42948,106.24434
21.42948,106.24468
21.42948,106.24502
21.42948,106.24537
21.42948,106.24571
21.42948,106.24605
21.42948,106.24639
21.42948,106.24673
21.42948,106.24707
21.42948,106.24741
21.42948,106.24775
21.42948,106.24809
21.42948,106.24843
21.42948,106.24877
21.42908,105.37762
21.42908,105.37932
21.42908,105.37966
21.42908,105.38102
21.42908,105.38171
21.42908,105.38205
21.42908,105.38273
21.42908,105.38307
21.42908,105.38341
21.42908,105.38375
21.42908,105.38409
21.42908,105.38477
21.42908,105.38511
21.42908,105.38545
21.42908,105.38579
21.42908,105.38614
21.42908,105.38648
21.42908,105.38682
21.42908,105.38716
21.42908,105.3875
21.42908,105.3892
21.42908,105.38954
21.42908,105.38988
21.42908,105.39159
21.42908,105.39227
21.42908,105.39261
21.42908,105.39704
21.42908,105.39772
21.42908,105.39806
21.42908,105.40181
21.42908,105.40215
21.42908,105.40249
21.42908,105.40283
21.42908,105.40317
21.42908,105.40351
21.42908,105.40385
21.42908,105.40453
21.42908,105.40487
21.42908,105.40555
21.42908,105.4059
21.42908,105.40624
21.42908,105.40658
21.42908,105.40692
21.42908,105.40726
21.42908,105.4076
21.42908,105.40794
21.42908,105.40828
21.42908,105.40862
21.42908,105.40896
21.42908,105.4093
21.42908,105.40964
21.42908,105.40998
21.42908,105.41032
21.42908,105.41067
21.42908,105.41101
21.42908,105.41135
21.42908,105.41169
21.42908,105.41237
21.42908,105.41271
21.42908,105.41305
21.42908,105.41373
21.42908,105.41441
21.42908,105.41475
21.42908,105.41509
21.42908,105.41544
21.42908,105.41578
21.42908,105.41612
21.42908,105.41646
21.42908,105.4168
21.42908,105.41714
21.42908,105.41748
21.42908,105.41782
21.42908,105.41816
21.42908,105.4185
21.42908,105.41918
21.42908,105.41952
21.42908,105.41986
21.42908,105.4202
21.42908,105.42055
21.42908,105.42089
21.42908,105.42123
21.42908,105.42157
21.42908,105.42191
21.42908,105.42225
21.42908,105.42259
21.42908,105.42293
21.42908,105.42327
21.42908,105.42361
21.42908,105.42395
21.42908,105.42429
21.42908,105.42463
21.42908,105.42532
21.42908,105.426
21.42908,105.42634
21.42908,105.42668
21.42908,105.42702
21.42908,105.42736
21.42908,105.4277
21.42908,105.42804
21.42908,105.42838
21.42908,105.42872
21.42908,105.42906
21.42908,105.4294
21.42908,105.42974
21.42908,105.43043
21.42908,105.43077
21.42908,105.43145
21.42908,105.43213
21.42908,105.43247
21.42908,105.43281
21.42908,105.43315
21.42908,105.43349
21.42908,105.43383
21.42908,105.43417
21.42908,105.43451
21.42908,105.43485
21.42908,105.4352
21.42908,105.43554
21.42908,105.43588
21.42908,105.43622
21.42908,105.43656
21.42908,105.4369
21.42908,105.43724
21.42908,105.43758
21.42908,105.43792
21.42908,105.43826
21.42908,105.4386
21.42908,105.43928
21.42908,105.43962
21.42908,105.43996
21.42908,105.44031
21.42908,105.44882
21.42908,105.4495
21.42908,105.44985
21.42908,105.45019
21.42908,105.45053
21.42908,105.45087
21.42908,105.45121
21.42908,105.45155
21.42908,105.45189
21.42908,105.45223
21.42908,105.45257
21.42908,105.45291
21.42908,105.45325
21.42908,105.45359
21.42908,105.45393
21.42908,105.45427
21.42908,105.45461
21.42908,105.45496
21.42908,105.4553
21.42908,105.45564
21.42908,105.45598
21.42908,105.45632
21.42908,105.45666
21.42908,105.457
21.42908,105.45734
21.42908,105.45802
21.42908,105.45836
21.42908,105.4587
21.42908,105.45904
21.42908,105.45938
21.42908,105.45973
21.42908,105.46007
21.42908,105.46041
21.42908,105.46075
21.42908,105.46109
21.42908,105.46143
21.42908,105.46177
21.42908,105.46211
21.42908,105.46245
21.42908,105.46279
21.42908,105.46313
21.42908,105.46347
21.42908,105.46381
21.42908,105.46415
21.42908,105.46449
21.42908,105.46484
21.42908,105.46518
21.42908,105.46552
21.42908,105.46586
21.42908,105.4662
21.42908,105.46654
21.42908,105.46688
21.42908,105.46722
21.42908,105.46756
21.42908,105.4679
21.42908,105.46824
21.42908,105.46858
21.42908,105.46892
21.42908,105.46926
21.42908,105.46961
21.42908,105.47063
21.42908,105.47097
21.42908,105.47131
21.42908,105.47165
21.42908,105.47199
21.42908,105.47233
21.42908,105.47267
21.42908,105.47301
21.42908,105.47335
21.42908,105.47369
21.42908,105.47472
21.42908,105.47506
21.42908,105.4754
21.42908,105.47608
21.42908,105.47642
21.42908,105.47676
21.42908,105.4771
21.42908,105.47744
21.42908,105.47778
21.42908,105.47812
21.42908,105.47846
21.42908,105.4788
21.42908,105.47983
21.42908,105.48221
21.42908,105.48255
21.42908,105.48289
21.42908,105.48357
21.42908,105.48391
21.42908,105.48426
21.42908,105.48596
21.42908,105.4863
21.42908,105.48664
21.42908,105.48698
21.42908,105.48732
21.42908,105.48766
21.42908,105.48834
21.42908,105.48868
21.42908,105.48902
21.42908,105.48937
21.42908,105.48971
21.42908,105.49005
21.42908,105.49039
21.42908,105.49073
21.42908,105.49243
21.42908,105.49277
21.42908,105.49311
21.42908,105.49414
21.42908,105.4955
21.42908,105.49584
21.42908,105.49618
21.42908,105.49652
21.42908,105.49686
21.42908,105.4972
21.42908,105.49754
21.42908,105.49788
21.42908,105.49822
21.42908,105.49856
21.42908,105.50436
21.42908,105.50572
21.42908,105.5064
21.42908,105.50674
21.42908,105.50708
21.42908,105.50742
21.42908,105.5081
21.42908,105.50844
21.42908,105.50879
21.42908,105.50913
21.42908,105.50947
21.42908,105.50981
21.42908,105.51015
21.42908,105.51049
21.42908,105.51083
21.42908,105.51117
21.42908,105.51151
21.42908,105.51185
21.42908,105.51219
21.42908,105.51253
21.42908,105.51287
21.42908,105.51321
21.42908,105.51355
21.42908,105.51458
21.42908,105.51492
21.42908,105.51526
21.42908,105.5156
21.42908,105.51594
21.42908,105.51628
21.42908,105.51662
21.42908,105.51696
21.42908,105.5173
21.42908,105.51867
21.42908,105.51901
21.42908,105.51969
21.42908,105.52003
21.42908,105.52037
21.42908,105.52071
21.42908,105.52105
21.42908,105.52139
21.42908,105.52173
21.42908,105.52241
21.42908,105.52275
21.42908,105.52309
21.42908,105.52344
21.42908,105.52378
21.42908,105.52412
21.42908,105.52446
21.42908,105.5248
21.42908,105.52514
21.42908,105.52548
21.42908,105.52582
21.42908,105.52616
21.42908,105.5265
21.42908,105.52684
21.42908,105.52752
21.42908,105.52786
21.42908,105.53161
21.42908,105.53195
21.42908,105.53229
21.42908,105.53263
21.42908,105.53297
21.42908,105.53332
21.42908,105.53366
21.42908,105.534
21.42908,105.53434
21.42908,105.53706
21.42908,105.5374
21.42908,105.53808
21.42908,105.53843
21.42908,105.53877
21.42908,105.53945
21.42908,105.53979
21.42908,105.54013
21.42908,105.54047
21.42908,105.54081
21.42908,105.54115
21.42908,105.54149
21.42908,105.54183
21.42908,105.54217
21.42908,105.54251
21.42908,105.54285
21.42908,105.5432
21.42908,105.54354
21.42908,105.54388
21.42908,105.54422
21.42908,105.54456
21.42908,105.5449
21.42908,105.54524
21.42908,105.54558
21.42908,105.54592
21.42908,105.54626
21.42908,105.5466
21.42908,105.54694
21.42908,105.54728
21.42908,105.54762
21.42908,105.54796
21.42908,105.54831
21.42908,105.54865
21.42908,105.54899
21.42908,105.54933
21.42908,105.54967
21.42908,105.55001
21.42908,105.55035
21.42908,105.55069
21.42908,105.55103
21.42908,105.55137
21.42908,105.55171
21.42908,105.55205
21.42908,105.55239
21.42908,105.55273
21.42908,105.55308
21.42908,105.55342
21.42908,105.55376
21.42908,105.5541
21.42908,105.55444
21.42908,105.55478
21.42908,105.55512
21.42908,105.55546
21.42908,105.5558
21.42908,105.55614
21.42908,105.55648
21.42908,105.55682
21.42908,105.55716
21.42908,105.55785
21.42908,105.55819
21.42908,105.55853
21.42908,105.55887
21.42908,105.55921
21.42908,105.55955
21.42908,105.56023
21.42908,105.56057
21.42908,105.56091
21.42908,105.56193
21.42908,105.56227
21.42908,105.56261
21.42908,105.56296
21.42908,105.5633
21.42908,105.56364
21.42908,105.56398
21.42908,105.56432
21.42908,105.56466
21.42908,105.565
21.42908,105.56534
21.42908,105.56568
21.42908,105.56602
21.42908,105.56636
21.42908,105.5667
21.42908,105.56704
21.42908,105.56738
21.42908,105.56773
21.42908,105.56807
21.42908,105.56841
21.42908,105.56875
21.42908,105.56909
21.42908,105.57011
21.42908,105.57045
21.42908,105.57079
21.42908,105.57113
21.42908,105.57147
21.42908,105.57181
21.42908,105.57215
21.42908,105.57249
21.42908,105.57284
21.42908,105.57318
21.42908,105.57352
21.42908,105.5742
21.42908,105.57454
21.42908,105.57522
21.42908,105.57556
21.42908,105.5759
21.42908,105.57624
21.42908,105.57658
21.42908,105.57692
21.42908,105.57726
21.42908,105.57761
21.42908,105.57795
21.42908,105.57829
21.42908,105.57931
21.42908,105.58033
21.42908,105.58135
21.42908,105.58272
21.42908,105.58306
21.42908,105.5834
21.42908,105.58374
21.42908,105.58408
21.42908,105.58442
21.42908,105.58476
21.42908,105.5851
21.42908,105.58783
21.42908,105.58817
21.42908,105.58851
21.42908,105.58885
21.42908,105.58919
21.42908,105.58953
21.42908,105.58987
21.42908,105.59021
21.42908,105.59055
21.42908,105.59089
21.42908,105.59123
21.42908,105.59157
21.42908,105.59191
21.42908,105.59226
21.42908,105.5926
21.42908,105.59294
21.42908,105.59328
21.42908,105.59362
21.42908,105.59396
21.42908,105.5943
21.42908,105.59498
21.42908,105.59532
21.42908,105.59566
21.42908,105.596
21.42908,105.59634
21.42908,105.59668
21.42908,105.59702
21.42908,105.59737
21.42908,105.59771
21.42908,105.59805
21.42908,105.59839
21.42908,105.59941
21.42908,105.60077
21.42908,105.60111
21.42908,105.60145
21.42908,105.60179
21.42908,105.60622
21.42908,105.60656
21.42908,105.73705
21.42908,105.73739
21.42908,105.77487
21.42908,105.77521
21.42908,105.77555
21.42908,105.77793
21.42908,105.77964
21.42908,105.78168
21.42908,105.78202
21.42908,105.78338
21.42908,105.78373
21.42908,105.78645
21.42908,105.78713
21.42908,105.78815
21.42908,105.78918
21.42908,105.79088
21.42908,105.79156
21.42908,105.7919
21.42908,105.79258
21.42908,105.79292
21.42908,105.79803
21.42908,105.79974
21.42908,105.80008
21.42908,105.80042
21.42908,105.8011
21.42908,105.80144
21.42908,105.80178
21.42908,105.80212
21.42908,105.80246
21.42908,105.8028
21.42908,105.80314
21.42908,105.80349
21.42908,105.80383
21.42908,105.80417
21.42908,105.80451
21.42908,105.80485
21.42908,105.80553
21.42908,105.80587
21.42908,105.80621
21.42908,105.80655
21.42908,105.80689
21.42908,105.80723
21.42908,105.80757
21.42908,105.80791
21.42908,105.80826
21.42908,105.8086
21.42908,105.80894
21.42908,105.81064
21.42908,105.812
21.42908,105.81234
21.42908,105.81302
21.42908,105.81337
21.42908,105.81405
21.42908,105.81439
21.42908,105.81473
21.42908,105.81507
21.42908,105.81643
21.42908,105.82188
21.42908,105.82393
21.42908,105.82427
21.42908,105.82802
21.42908,105.82836
21.42908,105.8287
21.42908,105.82904
21.42908,105.82938
21.42908,105.82972
21.42908,105.83006
21.42908,105.8304
21.42908,105.83074
21.42908,105.83108
21.42908,105.83142
21.42908,105.83176
21.42908,105.83279
21.42908,105.83313
21.42908,105.83347
21.42908,105.83381
21.42908,105.83415
21.42908,105.83449
21.42908,105.83483
21.42908,105.83517
21.42908,105.83585
21.42908,105.83619
21.42908,105.83653
21.42908,105.83687
21.42908,105.83824
21.42908,105.83858
21.42908,105.83892
21.42908,105.8413
21.42908,105.84164
21.42908,105.84232
21.42908,105.84267
21.42908,105.84403
21.42908,105.84437
21.42908,105.84471
21.42908,105.84505
21.42908,105.84573
21.42908,105.84607
21.42908,105.84641
21.42908,105.84709
21.42908,105.84743
21.42908,105.84778
21.42908,105.84812
21.42908,105.84846
21.42908,105.8488
21.42908,105.84914
21.42908,105.84948
21.42908,105.84982
21.42908,105.85016
21.42908,105.8505
21.42908,105.85118
21.42908,105.85152
21.42908,105.85186
21.42908,105.8522
21.42908,105.85255
21.42908,105.85289
21.42908,105.85323
21.42908,105.85357
21.42908,105.85527
21.42908,105.85561
21.42908,105.85595
21.42908,105.85629
21.42908,105.85697
21.42908,105.85766
21.42908,105.858
21.42908,105.85834
21.42908,105.85868
21.42908,105.86072
21.42908,105.86106
21.42908,105.8614
21.42908,105.86174
21.42908,105.86243
21.42908,105.86277
21.42908,105.86311
21.42908,105.86345
21.42908,105.86413
21.42908,105.86447
21.42908,105.86481
21.42908,105.86515
21.42908,105.86549
21.42908,105.86583
21.42908,105.86617
21.42908,105.86651
21.42908,105.86685
21.42908,105.8672
21.42908,105.86754
21.42908,105.86788
21.42908,105.86822
21.42908,105.86856
21.42908,105.8689
21.42908,105.86924
21.42908,105.86958
21.42908,105.86992
21.42908,105.87026
21.42908,105.8706
21.42908,105.87094
21.42908,105.87128
21.42908,105.87162
21.42908,105.87196
21.42908,105.87231
21.42908,105.87265
21.42908,105.87299
21.42908,105.87333
21.42908,105.87367
21.42908,105.87401
21.42908,105.87435
21.42908,105.87469
21.42908,105.87503
21.42908,105.87537
21.42908,105.87571
21.42908,105.87605
21.42908,105.87639
21.42908,105.87673
21.42908,105.87708
21.42908,105.87742
21.42908,105.87776
21.42908,105.8781
21.42908,105.87844
21.42908,105.87878
21.42908,105.87912
21.42908,105.87946
21.42908,105.8798
21.42908,105.88014
21.42908,105.88048
21.42908,105.88082
21.42908,105.88116
21.42908,105.8815
21.42908,105.88185
21.42908,105.88219
21.42908,105.88253
21.42908,105.88287
21.42908,105.88321
21.42908,105.88355
21.42908,105.88389
21.42908,105.88423
21.42908,105.88457
21.42908,105.88491
21.42908,105.88525
21.42908,105.88559
21.42908,105.88593
21.42908,105.88627
21.42908,105.88661
21.42908,105.88696
21.42908,105.8873
21.42908,105.88764
21.42908,105.88798
21.42908,105.88832
21.42908,105.88866
21.42908,105.88934
21.42908,105.88968
21.42908,105.89002
21.42908,105.89036
21.42908,105.8907
21.42908,105.89104
21.42908,105.89138
21.42908,105.89173
21.42908,105.89207
21.42908,105.89241
21.42908,105.89275
21.42908,105.89309
21.42908,105.89343
21.42908,105.89377
21.42908,105.89411
21.42908,105.89445
21.42908,105.89479
21.42908,105.89513
21.42908,105.89547
21.42908,105.89581
21.42908,105.89615
21.42908,105.89649
21.42908,105.89684
21.42908,105.89718
21.42908,105.89752
21.42908,105.89786
21.42908,105.8982
21.42908,105.89854
21.42908,105.89888
21.42908,105.89922
21.42908,105.89956
21.42908,105.8999
21.42908,105.90024
21.42908,105.90058
21.42908,105.90092
21.42908,105.90126
21.42908,105.90161
21.42908,105.90195
21.42908,105.90229
21.42908,105.90263
21.42908,105.90297
21.42908,105.90331
21.42908,105.90365
21.42908,105.90399
21.42908,105.90433
21.42908,105.90467
21.42908,105.90501
21.42908,105.90535
21.42908,105.90569
21.42908,105.90603
21.42908,105.90638
21.42908,105.90672
21.42908,105.90706
21.42908,105.9074
21.42908,105.90774
21.42908,105.90808
21.42908,105.90842
21.42908,105.90876
21.42908,105.9091
21.42908,105.90944
21.42908,105.90978
21.42908,105.91012
21.42908,105.91217
21.42908,105.91319
21.42908,105.91489
21.42908,105.91694
21.42908,105.91796
21.42908,105.9183
21.42908,105.91864
21.42908,105.91898
21.42908,105.92
21.42908,105.92034
21.42908,105.92068
21.42908,105.92102
21.42908,105.92137
21.42908,105.92171
21.42908,105.92205
21.42908,105.92273
21.42908,105.92307
21.42908,105.92341
21.42908,105.92375
21.42908,105.92409
21.42908,105.92443
21.42908,105.92477
21.42908,105.92511
21.42908,105.92545
21.42908,105.92579
21.42908,105.92614
21.42908,105.92648
21.42908,105.92682
21.42908,105.92716
21.42908,105.9275
21.42908,105.92784
21.42908,105.92818
21.42908,105.92852
21.42908,105.92886
21.42908,105.9292
21.42908,105.92954
21.42908,105.92988
21.42908,105.93022
21.42908,105.93056
21.42908,105.93091
21.42908,105.93125
21.42908,105.93159
21.42908,105.93193
21.42908,105.93227
21.42908,105.93261
21.42908,105.93295
21.42908,105.93363
21.42908,105.93397
21.42908,105.93431
21.42908,105.93465
21.42908,105.93499
21.42908,105.93567
21.42908,105.93602
21.42908,105.9367
21.42908,105.93704
21.42908,105.93738
21.42908,105.93772
21.42908,105.93806
21.42908,105.93874
21.42908,105.93908
21.42908,105.93942
21.42908,105.93976
21.42908,105.9401
21.42908,105.94044
21.42908,105.94079
21.42908,105.94113
21.42908,105.94147
21.42908,105.94181
21.42908,105.94215
21.42908,105.94249
21.42908,105.94283
21.42908,105.94385
21.42908,105.94419
21.42908,105.94453
21.42908,105.94487
21.42908,105.94521
21.42908,105.94555
21.42908,105.9459
21.42908,105.94624
21.42908,105.94658
21.42908,105.94692
21.42908,105.94726
21.42908,105.9476
21.42908,105.94794
21.42908,105.94828
21.42908,105.95101
21.42908,105.95135
21.42908,105.95169
21.42908,105.95203
21.42908,105.95237
21.42908,105.95271
21.42908,105.95305
21.42908,105.95373
21.42908,105.95407
21.42908,105.95441
21.42908,105.95475
21.42908,105.95509
21.42908,105.95543
21.42908,105.95612
21.42908,105.95714
21.42908,105.95748
21.42908,105.95884
21.42908,105.95918
21.42908,105.9602
21.42908,105.96055
21.42908,105.96089
21.42908,105.96123
21.42908,105.96157
21.42908,105.96191
21.42908,105.96225
21.42908,105.96259
21.42908,105.96293
21.42908,105.96327
21.42908,105.96361
21.42908,105.96395
21.42908,105.96429
21.42908,105.96463
21.42908,105.96497
21.42908,105.96532
21.42908,105.96566
21.42908,105.966
21.42908,105.96668
21.42908,105.96804
21.42908,105.96838
21.42908,105.96974
21.42908,105.97008
21.42908,105.97043
21.42908,105.97077
21.42908,105.97111
21.42908,105.97145
21.42908,105.97179
21.42908,105.97213
21.42908,105.97247
21.42908,105.97281
21.42908,105.97315
21.42908,105.97349
21.42908,105.97383
21.42908,105.97417
21.42908,105.97451
21.42908,105.97485
21.42908,105.9752
21.42908,105.97554
21.42908,105.97588
21.42908,105.97622
21.42908,105.97656
21.42908,105.9769
21.42908,105.97724
21.42908,105.97758
21.42908,105.97792
21.42908,105.97826
21.42908,105.9786
21.42908,105.97894
21.42908,105.97928
21.42908,105.97962
21.42908,105.97996
21.42908,105.98031
21.42908,105.98065
21.42908,105.98099
21.42908,105.98133
21.42908,105.98167
21.42908,105.98201
21.42908,105.98235
21.42908,105.98269
21.42908,105.98303
21.42908,105.98337
21.42908,105.98371
21.42908,105.98405
21.42908,105.98439
21.42908,105.98473
21.42908,105.98508
21.42908,105.98542
21.42908,105.98576
21.42908,105.98644
21.42908,105.98678
21.42908,105.98712
21.42908,105.98746
21.42908,105.9878
21.42908,105.98814
21.42908,105.98848
21.42908,105.98882
21.42908,105.98916
21.42908,105.9895
21.42908,105.98985
21.42908,105.99019
21.42908,105.99053
21.42908,105.99087
21.42908,105.99121
21.42908,105.99155
21.42908,105.99189
21.42908,105.99223
21.42908,105.99257
21.42908,105.99291
21.42908,105.99325
21.42908,105.99359
21.42908,105.99393
21.42908,105.99427
21.42908,105.99461
21.42908,105.99496
21.42908,105.9953
21.42908,105.99564
21.42908,105.99598
21.42908,105.99632
21.42908,105.99666
21.42908,105.997
21.42908,105.99734
21.42908,105.99768
21.42908,105.99802
21.42908,105.99836
21.42908,105.9987
21.42908,105.99904
21.42908,105.99938
21.42908,105.99973
21.42908,106.00007
21.42908,106.00041
21.42908,106.00075
21.42908,106.00109
21.42908,106.00143
21.42908,106.00177
21.42908,106.00211
21.42908,106.00245
21.42908,106.00279
21.42908,106.00313
21.42908,106.00347
21.42908,106.00381
21.42908,106.00484
21.42908,106.00586
21.42908,106.0062
21.42908,106.00654
21.42908,106.00688
21.42908,106.00756
21.42908,106.0079
21.42908,106.00824
21.42908,106.00858
21.42908,106.00892
21.42908,106.00926
21.42908,106.00961
21.42908,106.00995
21.42908,106.01029
21.42908,106.01063
21.42908,106.01097
21.42908,106.01131
21.42908,106.01165
21.42908,106.01199
21.42908,106.01233
21.42908,106.01267
21.42908,106.01301
21.42908,106.01369
21.42908,106.01403
21.42908,106.01438
21.42908,106.01472
